Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
6566,US-2016-006566,04-11-2016,08-11-2016,Second Class,C-0087,Customer_87,Home Office,United States,Nevada,West,Technology,Accessories,11800.22,7,0.1,2378.5
6567,US-2014-006567,08-10-2014,11-10-2014,Same Day,C-0021,Customer_21,Consumer,United States,Colorado,West,Technology,Machines,7164.77,5,0.1,1041.58
6568,US-2014-006568,22-02-2014,25-02-2014,First Class,C-0076,Customer_76,Corporate,United States,Utah,West,Technology,Accessories,1514.83,1,0,412.9
6569,US-2016-006569,23-07-2016,25-07-2016,First Class,C-0037,Customer_37,Consumer,United States,Nevada,West,Furniture,Tables,2601.86,7,0.4,-1002.63
6570,US-2017-006570,28-10-2017,30-10-2017,First Class,C-0016,Customer_16,Corporate,United States,Texas,Central,Office Supplies,Paper,2184.14,14,0,693.18
6571,US-2015-006571,11-05-2015,12-05-2015,Same Day,C-0050,Customer_50,Corporate,United States,New Jersey,East,Furniture,Furnishings,3395.21,13,0,260.07
6572,US-2016-006572,06-06-2016,12-06-2016,Second Class,C-0197,Customer_197,Consumer,United States,New York,East,Office Supplies,Paper,40.26,7,0.1,6.2
6573,US-2014-006573,25-07-2014,27-07-2014,Standard Class,C-0159,Customer_159,Consumer,United States,Nevada,West,Furniture,Bookcases,581.59,1,0.1,3.98
6574,US-2015-006574,13-11-2015,18-11-2015,First Class,C-0134,Customer_134,Corporate,United States,North Carolina,East,Furniture,Tables,293.88,2,0,43.97
6575,US-2015-006575,03-10-2015,05-10-2015,Same Day,C-0195,Customer_195,Corporate,United States,Tennessee,South,Furniture,Bookcases,3955.1,12,0.2,-572.08
6576,US-2014-006576,20-05-2014,24-05-2014,Standard Class,C-0106,Customer_106,Corporate,United States,Oregon,West,Technology,Machines,1053.96,4,0,307.67
6577,US-2017-006577,13-01-2017,14-01-2017,First Class,C-0034,Customer_34,Home Office,United States,Oregon,West,Office Supplies,Art,1013.94,6,0,287.76
6578,US-2015-006578,30-05-2015,01-06-2015,Second Class,C-0088,Customer_88,Home Office,United States,Texas,Central,Furniture,Furnishings,1926.24,6,0,161.12
6579,US-2016-006579,21-08-2016,24-08-2016,First Class,C-0047,Customer_47,Corporate,United States,Nevada,West,Office Supplies,Storage,271.62,2,0,87.41
6580,US-2016-006580,06-11-2016,13-11-2016,Second Class,C-0172,Customer_172,Corporate,United States,Utah,West,Office Supplies,Envelopes,310.39,3,0.2,19.34
6581,US-2017-006581,09-07-2017,13-07-2017,Same Day,C-0043,Customer_43,Consumer,United States,Massachusetts,East,Office Supplies,Binders,210.08,13,0,56.97
6582,US-2016-006582,16-05-2016,21-05-2016,Same Day,C-0193,Customer_193,Home Office,United States,Minnesota,Central,Technology,Accessories,179.22,1,0,58.26
6583,US-2015-006583,03-08-2015,06-08-2015,Standard Class,C-0068,Customer_68,Consumer,United States,Wisconsin,Central,Office Supplies,Envelopes,16.78,1,0,6.17
6584,US-2017-006584,30-12-2017,06-01-2018,Same Day,C-0042,Customer_42,Consumer,United States,Missouri,Central,Technology,Accessories,5935.3,5,0,1457.43
6585,US-2014-006585,12-03-2014,14-03-2014,Second Class,C-0079,Customer_79,Home Office,United States,Colorado,West,Office Supplies,Fasteners,444.87,5,0.1,109.36
6586,US-2015-006586,16-10-2015,18-10-2015,Same Day,C-0182,Customer_182,Corporate,United States,Pennsylvania,East,Technology,Accessories,8377.28,8,0.2,48.3
6587,US-2017-006587,28-01-2017,31-01-2017,Second Class,C-0017,Customer_17,Consumer,United States,Virginia,East,Furniture,Bookcases,3918.59,13,0,631.21
6588,US-2015-006588,24-10-2015,27-10-2015,Second Class,C-0035,Customer_35,Corporate,United States,Indiana,Central,Furniture,Chairs,4115.45,9,0.4,-1543.38
6589,US-2015-006589,27-03-2015,30-03-2015,Same Day,C-0151,Customer_151,Consumer,United States,North Carolina,East,Technology,Phones,11071.2,8,0,3371.13
6590,US-2017-006590,13-12-2017,18-12-2017,Standard Class,C-0143,Customer_143,Consumer,United States,Massachusetts,East,Furniture,Tables,980.16,2,0.2,-159.74
6591,US-2014-006591,17-06-2014,19-06-2014,Standard Class,C-0137,Customer_137,Corporate,United States,Arkansas,South,Technology,Accessories,21146.08,14,0.1,4213.94
6592,US-2014-006592,13-10-2014,16-10-2014,Standard Class,C-0166,Customer_166,Home Office,United States,Arkansas,South,Furniture,Furnishings,7498.53,13,0.1,254.89
6593,US-2017-006593,26-07-2017,02-08-2017,Second Class,C-0038,Customer_38,Home Office,United States,California,West,Office Supplies,Appliances,787.24,4,0,238.21
6594,US-2014-006594,24-04-2014,28-04-2014,First Class,C-0129,Customer_129,Home Office,United States,Missouri,Central,Technology,Phones,13369.2,13,0.4,-2611.67
6595,US-2015-006595,31-12-2015,03-01-2016,First Class,C-0123,Customer_123,Corporate,United States,Wisconsin,Central,Technology,Phones,584.25,1,0,188.62
6596,US-2016-006596,17-04-2016,21-04-2016,First Class,C-0015,Customer_15,Home Office,United States,New York,East,Office Supplies,Supplies,1720.71,9,0,610.56
6597,US-2015-006597,09-05-2015,14-05-2015,Second Class,C-0040,Customer_40,Corporate,United States,Indiana,Central,Technology,Accessories,3705.72,7,0.1,537.14
6598,US-2014-006598,31-01-2014,03-02-2014,First Class,C-0111,Customer_111,Corporate,United States,Ohio,East,Furniture,Tables,4173.57,9,0,487.27
6599,US-2016-006599,17-04-2016,19-04-2016,Standard Class,C-0119,Customer_119,Home Office,United States,Oregon,West,Office Supplies,Binders,1382.92,14,0,430.82
6600,US-2017-006600,17-05-2017,22-05-2017,Same Day,C-0054,Customer_54,Home Office,United States,Washington,West,Technology,Phones,1408.68,7,0.4,-227.25
6601,US-2014-006601,05-10-2014,12-10-2014,Standard Class,C-0125,Customer_125,Corporate,United States,New York,East,Technology,Phones,1713.92,1,0,475.71
6602,US-2014-006602,26-10-2014,30-10-2014,Second Class,C-0132,Customer_132,Home Office,United States,Louisiana,South,Technology,Accessories,7250.76,11,0,2115.05
6603,US-2016-006603,31-10-2016,07-11-2016,Same Day,C-0132,Customer_132,Home Office,United States,Tennessee,South,Furniture,Furnishings,594.14,4,0.4,-229.76
6604,US-2016-006604,22-07-2016,23-07-2016,Second Class,C-0178,Customer_178,Consumer,United States,Virginia,East,Furniture,Furnishings,5107.91,14,0.1,-158.44
6605,US-2015-006605,20-02-2015,24-02-2015,Same Day,C-0122,Customer_122,Home Office,United States,Virginia,East,Technology,Phones,2579.4,2,0.1,432.49
6606,US-2014-006606,30-06-2014,02-07-2014,Second Class,C-0190,Customer_190,Home Office,United States,Arizona,West,Furniture,Chairs,2443.08,6,0,213.61
6607,US-2014-006607,16-03-2014,21-03-2014,Second Class,C-0157,Customer_157,Corporate,United States,Michigan,Central,Office Supplies,Envelopes,72.5,5,0,20.6
6608,US-2014-006608,30-05-2014,02-06-2014,Same Day,C-0102,Customer_102,Home Office,United States,Pennsylvania,East,Furniture,Bookcases,3753.02,13,0.3,-978.3
6609,US-2016-006609,16-02-2016,21-02-2016,Standard Class,C-0071,Customer_71,Consumer,United States,North Carolina,East,Technology,Accessories,10631.07,9,0,3486.01
6610,US-2014-006610,07-12-2014,08-12-2014,Same Day,C-0016,Customer_16,Corporate,United States,Mississippi,South,Office Supplies,Art,810.5,10,0,261.53
6611,US-2015-006611,19-11-2015,26-11-2015,Second Class,C-0091,Customer_91,Home Office,United States,Tennessee,South,Furniture,Tables,6189.44,10,0.2,-579.28
6612,US-2014-006612,26-02-2014,05-03-2014,Second Class,C-0036,Customer_36,Consumer,United States,Alabama,South,Furniture,Chairs,362.81,1,0.2,-44.77
6613,US-2017-006613,18-09-2017,20-09-2017,Same Day,C-0122,Customer_122,Home Office,United States,Colorado,West,Furniture,Chairs,2161.13,9,0.4,-678.3
6614,US-2016-006614,22-10-2016,29-10-2016,Second Class,C-0030,Customer_30,Home Office,United States,Utah,West,Office Supplies,Fasteners,921.91,11,0,314.04
6615,US-2016-006615,11-08-2016,14-08-2016,Second Class,C-0089,Customer_89,Home Office,United States,Wisconsin,Central,Office Supplies,Supplies,879.89,11,0,297.84
6616,US-2017-006616,28-01-2017,03-02-2017,Standard Class,C-0062,Customer_62,Home Office,United States,Pennsylvania,East,Furniture,Tables,4772.32,8,0,540.87
6617,US-2014-006617,14-05-2014,19-05-2014,Standard Class,C-0152,Customer_152,Corporate,United States,Mississippi,South,Furniture,Furnishings,4823.72,11,0.2,-510.52
6618,US-2015-006618,19-07-2015,21-07-2015,Same Day,C-0060,Customer_60,Home Office,United States,Massachusetts,East,Technology,Phones,12768.96,8,0.2,442.75
6619,US-2015-006619,23-02-2015,28-02-2015,Same Day,C-0141,Customer_141,Corporate,United States,Massachusetts,East,Office Supplies,Supplies,404.1,5,0,145.41
6620,US-2016-006620,13-07-2016,17-07-2016,First Class,C-0177,Customer_177,Home Office,United States,Wisconsin,Central,Technology,Accessories,2598.3,10,0.1,507.05
6621,US-2014-006621,25-09-2014,27-09-2014,Standard Class,C-0157,Customer_157,Corporate,United States,Nevada,West,Office Supplies,Appliances,1014.3,7,0,303.66
6622,US-2016-006622,02-05-2016,09-05-2016,Second Class,C-0031,Customer_31,Corporate,United States,Colorado,West,Office Supplies,Fasteners,204.76,4,0,72.52
6623,US-2017-006623,04-04-2017,05-04-2017,Standard Class,C-0103,Customer_103,Home Office,United States,Texas,Central,Furniture,Tables,920.98,4,0.4,-314.98
6624,US-2014-006624,01-09-2014,07-09-2014,First Class,C-0016,Customer_16,Corporate,United States,Minnesota,Central,Office Supplies,Labels,77.65,2,0.1,14.19
6625,US-2015-006625,10-02-2015,13-02-2015,Second Class,C-0009,Customer_9,Home Office,United States,Nevada,West,Office Supplies,Storage,98.23,11,0,31.22
6626,US-2017-006626,10-09-2017,12-09-2017,Same Day,C-0142,Customer_142,Consumer,United States,Florida,South,Technology,Accessories,6420.4,4,0,2098.53
6627,US-2014-006627,16-05-2014,23-05-2014,Same Day,C-0193,Customer_193,Home Office,United States,Nevada,West,Technology,Copiers,6520.06,13,0.1,896.79
6628,US-2017-006628,16-08-2017,23-08-2017,Same Day,C-0038,Customer_38,Home Office,United States,Texas,Central,Office Supplies,Fasteners,1409.76,10,0.2,59.61
6629,US-2014-006629,01-03-2014,08-03-2014,Second Class,C-0049,Customer_49,Corporate,United States,Illinois,Central,Technology,Copiers,881.38,1,0.2,7.49
6630,US-2014-006630,28-06-2014,01-07-2014,Standard Class,C-0104,Customer_104,Consumer,United States,Michigan,Central,Technology,Phones,5343.24,14,0,1341.07
6631,US-2014-006631,25-11-2014,29-11-2014,Same Day,C-0004,Customer_4,Home Office,United States,Nevada,West,Furniture,Chairs,789.46,2,0,129.69
6632,US-2015-006632,18-05-2015,20-05-2015,Second Class,C-0132,Customer_132,Home Office,United States,Colorado,West,Office Supplies,Art,938.95,5,0,315.63
6633,US-2016-006633,04-09-2016,10-09-2016,Same Day,C-0172,Customer_172,Corporate,United States,Illinois,Central,Office Supplies,Binders,213.92,9,0.1,49.19
6634,US-2017-006634,27-08-2017,31-08-2017,First Class,C-0122,Customer_122,Home Office,United States,Illinois,Central,Furniture,Bookcases,4837.18,8,0.1,-168.88
6635,US-2014-006635,23-04-2014,29-04-2014,Second Class,C-0105,Customer_105,Home Office,United States,Texas,Central,Technology,Machines,1206.84,2,0,280.33
6636,US-2016-006636,09-03-2016,12-03-2016,First Class,C-0068,Customer_68,Consumer,United States,Texas,Central,Technology,Phones,11414.88,6,0,2653.75
6637,US-2015-006637,08-07-2015,11-07-2015,First Class,C-0017,Customer_17,Consumer,United States,Massachusetts,East,Office Supplies,Paper,93.83,2,0.4,-16.82
6638,US-2015-006638,23-03-2015,29-03-2015,Same Day,C-0119,Customer_119,Home Office,United States,Pennsylvania,East,Technology,Accessories,13034.56,10,0.2,917.57
6639,US-2017-006639,28-12-2017,01-01-2018,Same Day,C-0044,Customer_44,Corporate,United States,Washington,West,Office Supplies,Art,1349.68,8,0,441.11
6640,US-2017-006640,20-11-2017,27-11-2017,Standard Class,C-0077,Customer_77,Corporate,United States,Massachusetts,East,Technology,Machines,1336.16,8,0,401.91
6641,US-2014-006641,05-09-2014,08-09-2014,First Class,C-0024,Customer_24,Consumer,United States,Massachusetts,East,Office Supplies,Paper,1446.67,13,0.4,-265.6
6642,US-2014-006642,10-09-2014,12-09-2014,Standard Class,C-0001,Customer_1,Home Office,United States,Pennsylvania,East,Office Supplies,Envelopes,323.83,13,0,105.43
6643,US-2017-006643,10-12-2017,12-12-2017,Standard Class,C-0198,Customer_198,Corporate,United States,Alabama,South,Technology,Phones,3349.39,11,0,968.06
6644,US-2014-006644,10-04-2014,16-04-2014,Second Class,C-0109,Customer_109,Consumer,United States,Texas,Central,Office Supplies,Binders,838.44,12,0.4,-136.53
6645,US-2016-006645,17-06-2016,22-06-2016,Standard Class,C-0181,Customer_181,Home Office,United States,Arkansas,South,Office Supplies,Envelopes,169.18,4,0.3,-13.45
6646,US-2017-006646,18-01-2017,20-01-2017,First Class,C-0153,Customer_153,Corporate,United States,Missouri,Central,Technology,Machines,4374.29,6,0.2,193.27
6647,US-2014-006647,08-08-2014,11-08-2014,First Class,C-0022,Customer_22,Home Office,United States,Virginia,East,Furniture,Furnishings,1649.09,7,0.1,-20.4
6648,US-2017-006648,17-04-2017,21-04-2017,Second Class,C-0183,Customer_183,Home Office,United States,Washington,West,Furniture,Furnishings,917.83,2,0.3,-256.93
6649,US-2017-006649,16-04-2017,21-04-2017,Second Class,C-0157,Customer_157,Corporate,United States,Louisiana,South,Furniture,Chairs,7489.25,12,0.2,-982.63
6650,US-2014-006650,19-11-2014,20-11-2014,First Class,C-0154,Customer_154,Home Office,United States,California,West,Technology,Copiers,2819.43,9,0,875.63
6651,US-2014-006651,14-04-2014,15-04-2014,Same Day,C-0116,Customer_116,Home Office,United States,New York,East,Technology,Phones,5388.3,4,0.1,691.19
6652,US-2015-006652,01-12-2015,06-12-2015,Same Day,C-0088,Customer_88,Home Office,United States,Texas,Central,Office Supplies,Paper,889.43,13,0.3,-25.39
6653,US-2014-006653,28-12-2014,04-01-2015,Standard Class,C-0100,Customer_100,Corporate,United States,Utah,West,Office Supplies,Envelopes,1403.55,9,0,469.4
6654,US-2015-006654,14-04-2015,15-04-2015,Standard Class,C-0118,Customer_118,Consumer,United States,New York,East,Technology,Machines,17928.56,13,0,4926.76
6655,US-2017-006655,19-12-2017,23-12-2017,First Class,C-0159,Customer_159,Consumer,United States,Arizona,West,Office Supplies,Supplies,1234.64,11,0,340.86
6656,US-2014-006656,08-11-2014,14-11-2014,Second Class,C-0178,Customer_178,Consumer,United States,Mississippi,South,Office Supplies,Labels,1402.5,11,0,513.33
6657,US-2017-006657,27-08-2017,03-09-2017,Second Class,C-0096,Customer_96,Consumer,United States,Michigan,Central,Furniture,Furnishings,428.32,1,0.4,-144.76
6658,US-2017-006658,05-05-2017,06-05-2017,Same Day,C-0200,Customer_200,Consumer,United States,Indiana,Central,Office Supplies,Appliances,144.12,5,0.4,-19.43
6659,US-2017-006659,09-01-2017,13-01-2017,Same Day,C-0046,Customer_46,Consumer,United States,Nevada,West,Technology,Phones,6517.42,7,0,2069.08
6660,US-2014-006660,23-05-2014,26-05-2014,Second Class,C-0065,Customer_65,Home Office,United States,New Jersey,East,Office Supplies,Binders,53.56,11,0.1,8.84
6661,US-2016-006661,30-03-2016,01-04-2016,Standard Class,C-0114,Customer_114,Consumer,United States,New York,East,Technology,Copiers,7329.73,7,0.2,37.64
6662,US-2016-006662,21-08-2016,24-08-2016,First Class,C-0117,Customer_117,Corporate,United States,Oregon,West,Technology,Copiers,934.34,1,0,236.66
6663,US-2017-006663,12-10-2017,19-10-2017,First Class,C-0035,Customer_35,Corporate,United States,Oregon,West,Furniture,Bookcases,3394.02,6,0,352.59
6664,US-2014-006664,30-11-2014,07-12-2014,Standard Class,C-0132,Customer_132,Home Office,United States,New Jersey,East,Technology,Phones,1746.76,1,0,457.76
6665,US-2014-006665,11-02-2014,15-02-2014,First Class,C-0013,Customer_13,Home Office,United States,Washington,West,Office Supplies,Labels,509.16,4,0,164.5
6666,US-2017-006666,31-08-2017,03-09-2017,Second Class,C-0116,Customer_116,Home Office,United States,Colorado,West,Technology,Copiers,2650.93,4,0.1,338.29
6667,US-2015-006667,21-05-2015,27-05-2015,Second Class,C-0077,Customer_77,Corporate,United States,Nevada,West,Furniture,Tables,4393.53,9,0,514.7
6668,US-2017-006668,12-11-2017,19-11-2017,Standard Class,C-0125,Customer_125,Corporate,United States,Washington,West,Office Supplies,Binders,641.38,9,0.2,71.17
6669,US-2015-006669,18-06-2015,20-06-2015,First Class,C-0176,Customer_176,Corporate,United States,North Carolina,East,Office Supplies,Fasteners,615.74,11,0.2,61.28
6670,US-2015-006670,23-03-2015,30-03-2015,First Class,C-0144,Customer_144,Consumer,United States,Utah,West,Furniture,Chairs,1133.6,13,0,178.86
6671,US-2017-006671,08-03-2017,10-03-2017,Standard Class,C-0065,Customer_65,Home Office,United States,New York,East,Office Supplies,Binders,1188.99,9,0,348.75
6672,US-2017-006672,14-06-2017,18-06-2017,Second Class,C-0146,Customer_146,Home Office,United States,California,West,Furniture,Chairs,2717.52,4,0,197.26
6673,US-2017-006673,06-02-2017,12-02-2017,Second Class,C-0192,Customer_192,Consumer,United States,Massachusetts,East,Office Supplies,Art,774.2,4,0,261.64
6674,US-2016-006674,09-12-2016,10-12-2016,First Class,C-0169,Customer_169,Corporate,United States,New Jersey,East,Technology,Machines,25352.18,14,0,7425.67
6675,US-2017-006675,10-03-2017,16-03-2017,Standard Class,C-0155,Customer_155,Corporate,United States,Wisconsin,Central,Office Supplies,Fasteners,764.24,5,0.2,47.65
6676,US-2016-006676,26-09-2016,29-09-2016,Same Day,C-0090,Customer_90,Consumer,United States,Texas,Central,Furniture,Furnishings,424.02,5,0.4,-166.09
6677,US-2015-006677,24-08-2015,28-08-2015,Standard Class,C-0107,Customer_107,Consumer,United States,California,West,Technology,Copiers,8096.3,5,0,2099.96
6678,US-2017-006678,21-05-2017,23-05-2017,First Class,C-0012,Customer_12,Home Office,United States,Colorado,West,Furniture,Chairs,2698.08,11,0,241.64
6679,US-2016-006679,11-11-2016,12-11-2016,First Class,C-0198,Customer_198,Corporate,United States,Indiana,Central,Office Supplies,Art,1201.72,13,0,353.75
6680,US-2017-006680,27-04-2017,28-04-2017,Standard Class,C-0111,Customer_111,Corporate,United States,Arizona,West,Technology,Machines,12139.44,12,0,2817.98
6681,US-2014-006681,24-07-2014,25-07-2014,Standard Class,C-0173,Customer_173,Consumer,United States,North Carolina,East,Furniture,Tables,1854.36,12,0.1,88.64
6682,US-2016-006682,22-09-2016,27-09-2016,First Class,C-0047,Customer_47,Corporate,United States,Georgia,South,Furniture,Bookcases,1599.06,2,0,135.7
